id,delegation,salutation,name,title,affiliation
12841,Rocky Mountain Institute,Ms.,Ms. Lucy Kessler,Senior Associate,Global Climate Finance
12842,Rocky Mountain Institute,Ms.,Ms. Paques Sidonie Kouam,NA,NA
12843,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Nadja Charaby,Head of Unit International,Center for International Dialogue and Cooperation
12844,- Gesellschaftsanalye und politische Bildung e.V.,Mr.,Mr. Till Bender,Senior Advisor International,International
12845,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Bipasha Chakma,NA,NA
12846,- Gesellschaftsanalye und politische Bildung e.V.,Mr.,Mr. Athayde Jose Da Motta Filho,NA,NA
12847,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Maria Silvia Emanuelli,NA,NA
12848,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Dagmar Enkelmann,Chairwoman of the Executive,Board
12849,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Tejal Kanitkar,NA,NA
12850,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Maria Theresa Nera Lauron,Center for International Dialogue,Center for International Dialogue and Cooperation
12851,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Eva Mahnke,NA,NA
12852,- Gesellschaftsanalye und politische Bildung e.V.,Mr.,Mr. Jayaraman Thiagarajan,NA,NA
12853,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Alanah Leyna Torralba,NA,NA
12854,- Gesellschaftsanalye und politische Bildung e.V.,Ms.,Ms. Katja Voigt,NA,NA
12855,Rural Development Institute,Ms.,Ms. Bethany Roberts,Attorney & Land Tenure,Center for Women’s Land Rights
12856,Rural Women Energy Security Ltd/Gte,Ms.,Ms. Nafisat Alimi Abubakar,Head of Secretariat,Head of Secretariat
12857,Rural Women Energy Security Ltd/Gte,Mr.,Mr. Yayha Saleh Ibrahim,Research Coordinator,Research and Development
12858,Rural Women Energy Security Ltd/Gte,Mr.,Mr. Muhammad Tanko,Board Member,Board
12859,Rural Women Energy Security Ltd/Gte,Mr.,Mr. Bassey Gabriel Udofia,Program Manager,Operations
12860,Sabanci University,Mr.,Mr. Umit Sahin,Senior Scholar,Istanbul Policy Center
12861,Sabanci University,Mr.,Mr. Sinan Erensu,Istanbul Policy Center,Istanbul Policy Center
12862,Saint Francis Xavier University,Mr.,Mr. Hugo Beltrami,Professor,Earth Sciences
12863,Saint John’s University,Mr.,Mr. Troy Knight,NA,NA
12864,Saint John’s University,Mr.,Mr. William Matuska,NA,NA
12865,Saint John’s University,Mr.,Mr. Noah Becker,NA,NA
12866,Saint John’s University,Mr.,Mr. Conal Brady,NA,NA
12867,Saint John’s University,Mr.,Mr. Joseph Bastian,NA,NA
12868,Saint John’s University,Ms.,Ms. Phoebe Lynn Lytle,NA,NA
12869,Saint John’s University,Mr.,Mr. Quinlen Marshall,NA,NA
12870,Saint John’s University,Mr.,Mr. Jack Pieper,NA,NA
12871,Saint John’s University,Mr.,Mr. Leonardo Cumplido,NA,NA
12872,Saint John’s University,Ms.,Ms. Anne Beret Christianson,NA,NA
12873,Saint John’s University,Ms.,Ms. Danielle Voss,NA,NA
12874,Saint John’s University,Ms.,Ms. Charlotte Rose Frisk,NA,NA
12875,Sasakawa Peace Foundation,Mr.,Mr. Atsushi Sunami,President,The Ocean Policy Research Institute
12876,Sasakawa Peace Foundation,Ms.,Ms. Nagisa Yoshioka,NA,NA
12877,Sasakawa Peace Foundation,Ms.,Ms. Mai Fujii,NA,NA
12878,Sasakawa Peace Foundation,Ms.,Ms. Miko Maekawa,NA,NA
12879,Sasakawa Peace Foundation,Mr.,Mr. Tomohiko Tsunoda,NA,NA
12880,Sasakawa Peace Foundation,Mr.,Mr. Masanori Kobayashi,NA,NA
12881,Sasakawa Peace Foundation,Ms.,Ms. Anna Marta Szramkowska,NA,NA
12882,Sauvons Le Climat,Mr.,Mr. Sébastien Richet,Clean Energy Expert,GISOC
12883,Sauvons Le Climat,Mr.,Mr. Mitja Hinderks,Senior Engineer,Low-Emission Energy Systems
12884,Science Museum of Minnesota,Mr.,Mr. Patrick Hamilton,Director,Global Change Initiatives
12885,Scientific Committee on Antarctic Research,Sra.,Sra. Carlota Escutia Dotti,Instituto Andaluz de Ciencias de,Instituto Andaluz de Ciencias de la Tierra
12886,Scientific Committee on Antarctic Research,Mr.,Mr. Adrián López Quirós,Instituto Andaluz de Ciencias de,Instituto Andaluz de Ciencias de la Tierra
12887,Scientific Committee on Antarctic Research,Mr.,Mr. Benjamin Andrew Keisling,University of Massachusetts,University of Massachusetts
12888,Scientific Committee on Antarctic Research,Sra.,Sra. Cecilia Morales Ocaña,Instituto Andaluz de Ciencias de,Instituto Andaluz de Ciencias de la Tierra
12889,Scientific Committee on Antarctic Research,Mr.,Mr. Robert Michael DeConto,"SCAR; U. of Massachusetts, IPCC","SCAR; U. of Massachusetts, IPCC"
12890,Scientific Committee on Antarctic Research,Mr.,Mr. Jack Christopher Landy,NA,NA
12891,Scientific Committee on Antarctic Research,Mr.,Mr. Geoffrey Denis Abbott,NA,NA
12892,Scientific Committee on Antarctic Research,Mr.,Mr. Francisco Jose Navarro,Valero,Technical University of Madrid / SCAR
12893,Scientific Committee on Antarctic Research,Mr.,Mr. Pedro Carlos Ramírez,Bedoya,NA
12894,Scientific Committee on Antarctic Research,Mr.,Mr. Allen Bonilla Dominguez,NA,NA
12895,"SDSN Association, Inc.",Mr.,Mr. Jeffrey Sachs,Director,NA
12896,"SDSN Association, Inc.",Ms.,Ms. Sonia Ehrlich Sachs,NA,NA
12897,"SDSN Association, Inc.",Ms.,Ms. Elena Crete,Manager,NA
12898,"SDSN Association, Inc.",Ms.,Ms. Lera Jane Miles,NA,NA
12899,"SDSN Association, Inc.",Mr.,Mr. Paolo Carnevale,NA,NA
12900,"SDSN Association, Inc.",Ms.,Ms. Valerie Kapos,NA,NA
12901,Seas at Risk,Ms.,Ms. Monica Verbeek,Executive Director,Executive
12902,Seas at Risk,Ms.,Ms. Rebecca Hubbard,Program Director,Our Fish
12903,Seas at Risk,Mr.,Mr. Rashid Ussif Sumaila,Professor and Director,University of British Columbia’s Institute for the Oceans and Fisheries
12904,Seas at Risk,Ms.,Ms. Angela Helen Martin,Research fellow,"University of Agder, Norway"
12905,Seas at Risk,Mr.,Mr. David de Araujo Alonso,NA,NA
12906,SeaTrust Institute,Ms.,Ms. Lynn Wilson,Executive Director,Executive
12907,SeaTrust Institute,Ms.,Ms. Tanya Settles,NA,NA
12908,Seoul International Law Academy,Ms.,Ms. Kang Eun Heo,NA,NA
12909,Seoul International Law Academy,Mr.,Mr. Dong Hui Lee,NA,NA
12910,Sequoia Foundation,Mr.,Mr. Jonathan Cody Petterson,NA,NA
12911,Sequoia Foundation,Mr.,Mr. John Petterson,Chief Executive Officer,Chief Executive Officer
12912,Comunicación Intercultural,Mr.,Mr. Jorge Luis Agurto Aguilar,Director,NA
12913,Comunicación Intercultural,Sr.,Sr. Jossy Alejandro Irey Corisepa,NA,NA
12914,Shan Shui Conservation Center,Mr.,Mr. Dong Li,NA,NA
12915,Shan Shui Conservation Center,Ms.,Ms. Hui Jia,General Manager,GreenTech Group Society of Entrepreneurs and Ecology Foundation
12916,Shan Shui Conservation Center,Ms.,Ms. Liangke Liu,Youth Delegate,Global Alliance of Universities on Climate
12917,Shan Shui Conservation Center,Ms.,Ms. Jessie Yuill,Youth Delegate,Global Alliance of Universities on Climate
12918,Shandong Society for Sustainable Development,Ms.,Ms. Min Li,BD Director,"Beijing E-Blue Technology Ltd., Co."
12919,Shinji Shumeikai,Ms.,Ms. Brianne Chai-Onn,Head of Communications,Shinji Shumeikai
12920,Shinji Shumeikai,Ms.,Ms. Barbara Hachipuka,Namashikwe Banda,Zambia Natural Agriculture Development Program Zambia
12921,Shinji Shumeikai,Mr.,Mr. Juan Pablo Restrepo Tafur,Global Peace Initiative of Women,Global Peace Initiative of Women
12922,Sierra Club,Mr.,Mr. Andy Katz,NA,NA
12923,Sierra Club,Mr.,Mr. Pedro Cruz,NA,NA
12924,Sierra Club,Mr.,Mr. Steven Herz,NA,NA
12925,Sierra Club,Ms.,Ms. Jessica Olson,Associate Campaign Rep,NA
12926,Sierra Club Canada,Ms.,Ms. Megan Sutton,"Chair, Sierra Youth",Youth
12927,"SILVA, Arbres, Forêts et Sociétes",Mr.,Mr. Arthur Riedacker,"Chair, Oikos Institute",Oikos Institute
12928,"SILVA, Arbres, Forêts et Sociétes",Mr.,Mr. Frédéric Dévé,NA,NA
12929,"SILVA, Arbres, Forêts et Sociétes",Mr.,Mr. Joseph Francois Racapé,NA,NA
